,HOME_TEAM_ID,HOME_TEAM_NAME,2pointer_PCT_HOME,3pointer_PCT_HOME,FreeThrow_PCT_HOME,Assists_HOME,Rebounds_HOME,VISITOR_TEAM_ID,VISITOR_TEAM_NAME,2pointer_PCT_AWAY,3pointer_PCT_AWAY,FreeThrow_PCT_AWAY,Assists_AWAY,Rebounds_AWAY,HOME_TEAM_WINS
2873,1610612744,Warriors,0.457,0.3,1.0,25.0,44.0,1610612753,Magic,0.4529999999999999,0.29,0.615,21.0,46.0,1
2874,1610612760,Thunder,0.518,0.318,0.722,25.0,48.0,1610612757,Trail Blazers,0.429,0.375,0.762,11.0,40.0,1
2875,1610612762,Jazz,0.506,0.3329999999999999,0.958,24.0,47.0,1610612758,Kings,0.488,0.385,0.583,20.0,37.0,1
2876,1610612754,Pacers,0.561,0.3329999999999999,0.8,24.0,41.0,1610612750,Timberwolves,0.455,0.436,0.81,22.0,36.0,1
2877,1610612755,76ers,0.488,0.31,1.0,30.0,44.0,1610612741,Bulls,0.4320000000000001,0.2289999999999999,0.733,21.0,37.0,1
2878,1610612761,Raptors,0.5710000000000001,0.512,0.875,35.0,41.0,1610612764,Wizards,0.449,0.429,0.696,19.0,43.0,1
2879,1610612763,Grizzlies,0.506,0.321,0.7,32.0,44.0,1610612739,Cavaliers,0.446,0.25,0.6920000000000001,18.0,50.0,1
2880,1610612760,Thunder,0.44,0.391,0.889,29.0,35.0,1610612748,Heat,0.488,0.389,0.792,26.0,45.0,0
2881,1610612759,Spurs,0.4589999999999999,0.276,0.957,28.0,48.0,1610612737,Hawks,0.5,0.475,0.741,21.0,43.0,0
2882,1610612742,Mavericks,0.4379999999999999,0.426,0.7859999999999999,19.0,43.0,1610612757,Trail Blazers,0.518,0.3,0.682,25.0,40.0,1
2883,1610612752,Knicks,0.411,0.308,0.667,21.0,40.0,1610612756,Suns,0.511,0.4,0.833,31.0,53.0,0
2884,1610612749,Bucks,0.494,0.516,0.703,21.0,50.0,1610612738,Celtics,0.439,0.306,0.815,16.0,43.0,1
2885,1610612740,Pelicans,0.5479999999999999,0.423,0.7140000000000001,29.0,45.0,1610612762,Jazz,0.46,0.385,0.7809999999999999,23.0,43.0,1
2886,1610612744,Warriors,0.442,0.444,0.871,36.0,42.0,1610612743,Nuggets,0.47,0.486,0.885,31.0,56.0,0
2887,1610612746,Clippers,0.495,0.4379999999999999,0.7,29.0,59.0,1610612753,Magic,0.391,0.3329999999999999,0.563,24.0,42.0,1
2888,1610612738,Celtics,0.494,0.321,0.6,21.0,44.0,1610612765,Pistons,0.603,0.375,0.526,30.0,34.0,0
2889,1610612755,76ers,0.511,0.3670000000000001,0.64,25.0,49.0,1610612751,Nets,0.4370000000000001,0.48,0.6,20.0,44.0,1
2890,1610612748,Heat,0.466,0.425,0.5379999999999999,26.0,49.0,1610612759,Spurs,0.4379999999999999,0.303,0.8,22.0,41.0,1
2891,1610612741,Bulls,0.506,0.368,0.682,26.0,41.0,1610612764,Wizards,0.4679999999999999,0.407,0.8079999999999999,25.0,38.0,1
2892,1610612750,Timberwolves,0.4320000000000001,0.3929999999999999,0.75,26.0,45.0,1610612754,Pacers,0.518,0.304,0.75,27.0,45.0,0
2893,1610612760,Thunder,0.506,0.381,0.95,32.0,31.0,1610612761,Raptors,0.612,0.556,0.733,33.0,36.0,0
2894,1610612743,Nuggets,0.481,0.321,0.6,28.0,40.0,1610612766,Hornets,0.407,0.3429999999999999,0.5710000000000001,28.0,42.0,1
2895,1610612745,Rockets,0.396,0.327,0.652,24.0,50.0,1610612757,Trail Blazers,0.4320000000000001,0.306,0.828,22.0,58.0,0
2896,1610612758,Kings,0.521,0.364,0.55,28.0,42.0,1610612742,Mavericks,0.511,0.325,0.833,24.0,47.0,0
2897,1610612747,Lakers,0.495,0.395,0.636,34.0,48.0,1610612753,Magic,0.457,0.385,0.7929999999999999,22.0,48.0,0
2898,1610612737,Hawks,0.495,0.452,0.85,25.0,46.0,1610612756,Suns,0.46,0.2,0.813,20.0,40.0,1
2899,1610612751,Nets,0.5,0.308,0.6,22.0,43.0,1610612762,Jazz,0.5,0.361,0.867,19.0,41.0,0
2900,1610612763,Grizzlies,0.505,0.351,0.8420000000000001,29.0,42.0,1610612745,Rockets,0.43,0.311,0.917,18.0,41.0,1
2901,1610612749,Bucks,0.489,0.417,0.821,27.0,59.0,1610612752,Knicks,0.353,0.297,0.731,26.0,49.0,1
2902,1610612744,Warriors,0.4479999999999999,0.281,0.769,27.0,36.0,1610612742,Mavericks,0.51,0.351,0.619,23.0,53.0,0
2903,1610612746,Clippers,0.521,0.395,0.7140000000000001,29.0,53.0,1610612739,Cavaliers,0.418,0.3779999999999999,0.867,25.0,40.0,1
2904,1610612765,Pistons,0.4039999999999999,0.344,0.792,27.0,43.0,1610612740,Pelicans,0.417,0.346,0.815,23.0,61.0,0
2905,1610612754,Pacers,0.384,0.385,0.8059999999999999,24.0,50.0,1610612755,76ers,0.416,0.182,0.789,17.0,52.0,1
2906,1610612738,Celtics,0.47,0.391,0.897,28.0,43.0,1610612741,Bulls,0.457,0.24,0.8079999999999999,16.0,38.0,1
2907,1610612750,Timberwolves,0.418,0.3429999999999999,0.762,23.0,37.0,1610612760,Thunder,0.5,0.4,0.885,25.0,51.0,0
2908,1610612757,Trail Blazers,0.506,0.4320000000000001,0.789,26.0,47.0,1610612766,Hornets,0.444,0.474,0.778,24.0,42.0,1
2909,1610612758,Kings,0.517,0.387,0.909,25.0,44.0,1610612753,Magic,0.435,0.31,0.833,17.0,46.0,0
2910,1610612747,Lakers,0.545,0.3670000000000001,0.75,33.0,45.0,1610612739,Cavaliers,0.447,0.28,0.667,21.0,40.0,1
2911,1610612752,Knicks,0.511,0.29,0.821,24.0,39.0,1610612748,Heat,0.5379999999999999,0.4,0.821,24.0,39.0,1
2912,1610612764,Wizards,0.505,0.318,0.882,28.0,37.0,1610612762,Jazz,0.5329999999999999,0.3329999999999999,0.84,24.0,44.0,0
2913,1610612751,Nets,0.532,0.385,0.552,25.0,62.0,1610612737,Hawks,0.33,0.25,0.909,23.0,33.0,1
2914,1610612761,Raptors,0.406,0.354,0.818,30.0,45.0,1610612759,Spurs,0.4370000000000001,0.2189999999999999,0.733,24.0,51.0,0
2915,1610612763,Grizzlies,0.45,0.314,0.84,33.0,60.0,1610612744,Warriors,0.38,0.5,0.7140000000000001,23.0,47.0,1
2916,1610612743,Nuggets,0.481,0.44,0.784,24.0,44.0,1610612746,Clippers,0.452,0.242,0.769,21.0,42.0,1
2917,1610612756,Suns,0.5,0.3329999999999999,0.611,22.0,51.0,1610612766,Hornets,0.419,0.2289999999999999,0.667,25.0,37.0,1
2918,1610612745,Rockets,0.516,0.4,0.7929999999999999,29.0,58.0,1610612750,Timberwolves,0.379,0.271,0.667,28.0,44.0,1
2919,1610612738,Celtics,0.55,0.483,0.889,29.0,53.0,1610612740,Pelicans,0.4,0.311,0.611,29.0,43.0,1
2920,1610612765,Pistons,0.462,0.321,0.667,22.0,42.0,1610612741,Bulls,0.506,0.314,0.929,24.0,38.0,0
2921,1610612760,Thunder,0.467,0.29,0.882,23.0,37.0,1610612747,Lakers,0.515,0.469,0.8,21.0,54.0,0
2922,1610612742,Mavericks,0.506,0.407,0.667,22.0,54.0,1610612755,76ers,0.3779999999999999,0.243,0.667,22.0,43.0,1
2923,1610612743,Nuggets,0.4320000000000001,0.205,0.722,23.0,42.0,1610612739,Cavaliers,0.494,0.324,0.846,22.0,55.0,0
2924,1610612757,Trail Blazers,0.389,0.278,0.81,17.0,48.0,1610612749,Bucks,0.456,0.368,0.7,21.0,60.0,0
2925,1610612764,Wizards,0.375,0.345,0.607,26.0,57.0,1610612737,Hawks,0.461,0.241,0.5,19.0,56.0,1
2926,1610612752,Knicks,0.46,0.185,0.7,26.0,46.0,1610612740,Pelicans,0.5579999999999999,0.474,0.529,35.0,43.0,0
2927,1610612751,Nets,0.484,0.341,0.632,31.0,51.0,1610612748,Heat,0.518,0.241,0.857,26.0,40.0,1
2928,1610612741,Bulls,0.4629999999999999,0.439,0.813,16.0,36.0,1610612754,Pacers,0.5710000000000001,0.3670000000000001,0.643,31.0,46.0,0
2929,1610612763,Grizzlies,0.52,0.421,0.875,39.0,49.0,1610612759,Spurs,0.483,0.425,0.87,29.0,37.0,1
2930,1610612756,Suns,0.418,0.321,0.885,19.0,44.0,1610612753,Magic,0.371,0.273,0.792,15.0,49.0,1
2931,1610612762,Jazz,0.506,0.429,0.7859999999999999,28.0,40.0,1610612766,Hornets,0.467,0.308,0.737,20.0,37.0,1
2932,1610612742,Mavericks,0.406,0.289,0.6759999999999999,19.0,47.0,1610612747,Lakers,0.528,0.417,0.7809999999999999,18.0,49.0,0
2933,1610612758,Kings,0.4579999999999999,0.286,0.8,26.0,45.0,1610612749,Bucks,0.495,0.256,0.767,29.0,52.0,0
2934,1610612746,Clippers,0.488,0.282,0.727,27.0,54.0,1610612744,Warriors,0.385,0.205,0.72,28.0,46.0,1
2935,1610612765,Pistons,0.49,0.3,0.625,20.0,46.0,1610612739,Cavaliers,0.527,0.25,0.7,24.0,39.0,0
2936,1610612755,76ers,0.489,0.407,0.706,24.0,48.0,1610612738,Celtics,0.4320000000000001,0.389,1.0,17.0,38.0,1
2937,1610612750,Timberwolves,0.494,0.406,0.7140000000000001,25.0,56.0,1610612757,Trail Blazers,0.365,0.297,0.677,14.0,41.0,1
2938,1610612760,Thunder,0.494,0.344,0.8,22.0,52.0,1610612745,Rockets,0.382,0.275,0.929,16.0,39.0,1
2939,1610612738,Celtics,0.416,0.342,0.9,26.0,39.0,1610612759,Spurs,0.552,0.31,0.923,28.0,49.0,0
2940,1610612766,Hornets,0.442,0.405,0.731,30.0,50.0,1610612761,Raptors,0.447,0.389,0.7,34.0,46.0,0
2941,1610612754,Pacers,0.476,0.3329999999999999,0.76,25.0,37.0,1610612748,Heat,0.531,0.421,0.8,28.0,41.0,0
2942,1610612753,Magic,0.494,0.37,0.794,24.0,51.0,1610612764,Wizards,0.429,0.261,0.579,24.0,40.0,1
2943,1610612737,Hawks,0.368,0.295,0.889,20.0,54.0,1610612745,Rockets,0.424,0.289,0.7559999999999999,22.0,59.0,0
2944,1610612742,Mavericks,0.506,0.3429999999999999,0.667,27.0,38.0,1610612743,Nuggets,0.482,0.375,0.8,27.0,38.0,0
2945,1610612740,Pelicans,0.471,0.341,0.813,31.0,50.0,1610612741,Bulls,0.446,0.4,0.5710000000000001,22.0,39.0,1
2946,1610612762,Jazz,0.544,0.3720000000000001,0.609,29.0,50.0,1610612752,Knicks,0.433,0.36,1.0,18.0,41.0,1
2947,1610612744,Warriors,0.379,0.395,0.85,29.0,52.0,1610612749,Bucks,0.402,0.22,0.875,22.0,47.0,0
2948,1610612739,Cavaliers,0.494,0.452,0.938,29.0,46.0,1610612765,Pistons,0.462,0.3939999999999999,0.857,26.0,40.0,0
2949,1610612761,Raptors,0.365,0.357,0.737,21.0,57.0,1610612757,Trail Blazers,0.4320000000000001,0.371,0.857,23.0,45.0,0
2950,1610612751,Nets,0.408,0.297,0.75,19.0,52.0,1610612760,Thunder,0.413,0.297,0.828,19.0,51.0,0
2951,1610612763,Grizzlies,0.517,0.286,0.905,22.0,44.0,1610612750,Timberwolves,0.444,0.319,0.81,23.0,40.0,1
2952,1610612756,Suns,0.481,0.314,0.818,24.0,41.0,1610612758,Kings,0.44,0.417,0.893,18.0,41.0,0
2953,1610612747,Lakers,0.5,0.472,0.857,27.0,48.0,1610612752,Knicks,0.389,0.2,0.563,15.0,47.0,1
2954,1610612766,Hornets,0.457,0.3329999999999999,0.909,21.0,38.0,1610612754,Pacers,0.528,0.385,0.7859999999999999,31.0,43.0,0
2955,1610612753,Magic,0.4320000000000001,0.308,0.742,21.0,60.0,1610612751,Nets,0.3329999999999999,0.213,0.789,20.0,46.0,1
2956,1610612755,76ers,0.511,0.5,0.833,31.0,42.0,1610612760,Thunder,0.449,0.414,0.677,17.0,47.0,1
2957,1610612764,Wizards,0.4639999999999999,0.3329999999999999,0.609,18.0,47.0,1610612738,Celtics,0.347,0.216,0.769,17.0,55.0,1
2958,1610612737,Hawks,0.455,0.462,0.8440000000000001,24.0,34.0,1610612743,Nuggets,0.511,0.3329999999999999,0.741,27.0,41.0,0
2959,1610612740,Pelicans,0.479,0.387,0.8,23.0,48.0,1610612762,Jazz,0.511,0.485,0.833,19.0,43.0,0
2960,1610612742,Mavericks,0.524,0.39,0.737,25.0,43.0,1610612741,Bulls,0.469,0.29,0.818,25.0,45.0,1
2961,1610612759,Spurs,0.511,0.5429999999999999,0.895,23.0,54.0,1610612749,Bucks,0.4,0.3329999999999999,0.929,24.0,38.0,1
2962,1610612758,Kings,0.481,0.5,0.7829999999999999,27.0,43.0,1610612744,Warriors,0.395,0.192,0.7809999999999999,19.0,44.0,1
2963,1610612746,Clippers,0.542,0.563,0.818,25.0,42.0,1610612752,Knicks,0.5710000000000001,0.522,0.649,22.0,37.0,1
2964,1610612748,Heat,0.522,0.409,0.625,34.0,47.0,1610612757,Trail Blazers,0.46,0.351,0.9,21.0,40.0,1
2965,1610612739,Cavaliers,0.476,0.32,0.789,15.0,44.0,1610612750,Timberwolves,0.495,0.368,0.769,32.0,43.0,0
2966,1610612756,Suns,0.4529999999999999,0.231,0.846,25.0,46.0,1610612763,Grizzlies,0.542,0.429,0.765,31.0,42.0,0
2967,1610612747,Lakers,0.457,0.3,0.696,23.0,50.0,1610612765,Pistons,0.3720000000000001,0.423,0.857,21.0,43.0,1
2968,1610612746,Clippers,0.446,0.233,0.773,20.0,49.0,1610612763,Grizzlies,0.51,0.462,0.857,36.0,54.0,0
2969,1610612751,Nets,0.478,0.371,0.735,24.0,38.0,1610612761,Raptors,0.4539999999999999,0.406,0.7140000000000001,21.0,43.0,0
2970,1610612753,Magic,0.447,0.297,0.75,21.0,46.0,1610612762,Jazz,0.452,0.4,0.643,22.0,51.0,0
2971,1610612737,Hawks,0.512,0.313,0.917,22.0,40.0,1610612754,Pacers,0.414,0.37,0.8290000000000001,24.0,39.0,1
2972,1610612739,Cavaliers,0.4589999999999999,0.467,0.8240000000000001,19.0,42.0,1610612760,Thunder,0.4479999999999999,0.3779999999999999,0.8079999999999999,24.0,52.0,0
2973,1610612764,Wizards,0.5489999999999999,0.375,0.815,20.0,49.0,1610612743,Nuggets,0.46,0.207,0.8240000000000001,18.0,33.0,1
2974,1610612741,Bulls,0.425,0.382,0.742,23.0,37.0,1610612738,Celtics,0.524,0.421,0.81,22.0,44.0,0
2975,1610612742,Mavericks,0.47,0.3,0.846,28.0,41.0,1610612766,Hornets,0.494,0.44,0.903,27.0,53.0,0
2976,1610612749,Bucks,0.494,0.3779999999999999,0.727,23.0,49.0,1610612759,Spurs,0.413,0.344,0.912,20.0,50.0,1
2977,1610612744,Warriors,0.402,0.524,0.8440000000000001,26.0,42.0,1610612765,Pistons,0.518,0.407,0.875,24.0,46.0,0
2978,1610612758,Kings,0.447,0.5710000000000001,0.75,20.0,51.0,1610612740,Pelicans,0.4370000000000001,0.356,0.758,28.0,44.0,0
2979,1610612738,Celtics,0.441,0.24,0.7240000000000001,23.0,54.0,1610612737,Hawks,0.419,0.356,0.8,26.0,42.0,1
2980,1610612753,Magic,0.407,0.371,0.897,25.0,44.0,1610612748,Heat,0.375,0.1889999999999999,0.7829999999999999,16.0,49.0,1
2981,1610612764,Wizards,0.422,0.3329999999999999,0.64,19.0,41.0,1610612757,Trail Blazers,0.511,0.24,0.7879999999999999,16.0,41.0,0
2982,1610612745,Rockets,0.477,0.375,0.75,22.0,46.0,1610612755,76ers,0.457,0.222,0.72,32.0,44.0,1
2983,1610612756,Suns,0.467,0.357,0.7879999999999999,28.0,48.0,1610612752,Knicks,0.446,0.27,0.667,19.0,52.0,1
2984,1610612747,Lakers,0.5,0.483,0.821,29.0,47.0,1610612740,Pelicans,0.471,0.297,0.857,24.0,40.0,1
2985,1610612739,Cavaliers,0.506,0.371,0.7859999999999999,26.0,42.0,1610612766,Hornets,0.446,0.395,0.833,25.0,39.0,0
2986,1610612754,Pacers,0.524,0.462,0.72,32.0,34.0,1610612743,Nuggets,0.529,0.296,0.889,27.0,47.0,0
2987,1610612748,Heat,0.407,0.324,0.545,23.0,50.0,1610612761,Raptors,0.315,0.143,0.8240000000000001,20.0,48.0,1
2988,1610612741,Bulls,0.3939999999999999,0.306,0.765,22.0,45.0,1610612762,Jazz,0.487,0.3670000000000001,0.773,24.0,42.0,0
2989,1610612750,Timberwolves,0.4,0.302,0.588,22.0,52.0,1610612744,Warriors,0.429,0.15,0.7140000000000001,20.0,43.0,1
2990,1610612742,Mavericks,0.506,0.474,0.882,22.0,46.0,1610612751,Nets,0.462,0.324,0.882,29.0,44.0,1
2991,1610612759,Spurs,0.435,0.419,0.833,22.0,45.0,1610612760,Thunder,0.483,0.36,0.7,19.0,43.0,0
2992,1610612758,Kings,0.489,0.412,0.8390000000000001,26.0,41.0,1610612763,Grizzlies,0.484,0.382,0.952,31.0,42.0,1
2993,1610612746,Clippers,0.5429999999999999,0.3929999999999999,0.7140000000000001,29.0,51.0,1610612765,Pistons,0.426,0.212,0.7140000000000001,20.0,45.0,1
2994,1610612764,Wizards,0.379,0.29,0.8390000000000001,18.0,46.0,1610612753,Magic,0.474,0.375,0.741,25.0,52.0,0
2995,1610612752,Knicks,0.48,0.389,0.643,29.0,55.0,1610612757,Trail Blazers,0.394,0.313,0.6,17.0,47.0,1
2996,1610612749,Bucks,0.426,0.25,0.654,24.0,60.0,1610612750,Timberwolves,0.374,0.326,0.75,18.0,48.0,1
2997,1610612747,Lakers,0.478,0.25,0.706,25.0,45.0,1610612756,Suns,0.488,0.261,0.7390000000000001,32.0,47.0,1
2998,1610612766,Hornets,0.395,0.353,0.75,25.0,41.0,1610612738,Celtics,0.454,0.368,0.7,25.0,54.0,0
2999,1610612754,Pacers,0.488,0.44,0.769,35.0,38.0,1610612755,76ers,0.407,0.207,0.85,24.0,47.0,1
3000,1610612758,Kings,0.413,0.286,0.684,20.0,41.0,1610612746,Clippers,0.409,0.333,0.955,21.0,51.0,0
3001,1610612761,Raptors,0.476,0.436,0.8,29.0,45.0,1610612739,Cavaliers,0.425,0.263,0.813,21.0,41.0,1
3002,1610612745,Rockets,0.529,0.471,0.71,20.0,43.0,1610612743,Nuggets,0.464,0.32,0.667,25.0,39.0,1
3003,1610612759,Spurs,0.469,0.452,0.765,30.0,53.0,1610612744,Warriors,0.458,0.444,0.722,31.0,44.0,1
3004,1610612760,Thunder,0.429,0.222,0.7859999999999999,18.0,56.0,1610612742,Mavericks,0.355,0.294,0.741,19.0,49.0,1
3005,1610612753,Magic,0.416,0.2,0.583,22.0,40.0,1610612737,Hawks,0.481,0.31,0.8240000000000001,21.0,52.0,0
3006,1610612764,Wizards,0.512,0.459,0.667,26.0,40.0,1610612748,Heat,0.452,0.357,0.7440000000000001,18.0,44.0,1
3007,1610612741,Bulls,0.374,0.386,0.625,26.0,43.0,1610612749,Bucks,0.5479999999999999,0.344,0.833,29.0,59.0,0
3008,1610612750,Timberwolves,0.404,0.386,0.7240000000000001,20.0,60.0,1610612751,Nets,0.404,0.366,0.741,22.0,58.0,1
3009,1610612762,Jazz,0.47,0.385,0.8,20.0,46.0,1610612765,Pistons,0.38,0.286,0.7390000000000001,14.0,43.0,1
3010,1610612757,Trail Blazers,0.458,0.412,0.778,24.0,42.0,1610612756,Suns,0.478,0.565,0.955,29.0,44.0,0
3011,1610612761,Raptors,0.422,0.375,1.0,21.0,42.0,1610612760,Thunder,0.436,0.303,0.87,15.0,43.0,0
3012,1610612763,Grizzlies,0.489,0.286,1.0,30.0,50.0,1610612766,Hornets,0.43,0.29,0.6559999999999999,23.0,42.0,1
3013,1610612740,Pelicans,0.49,0.409,0.6920000000000001,32.0,47.0,1610612745,Rockets,0.519,0.385,0.65,29.0,41.0,1
3014,1610612743,Nuggets,0.519,0.276,0.903,23.0,37.0,1610612758,Kings,0.529,0.382,0.706,32.0,35.0,1
3015,1610612747,Lakers,0.487,0.391,0.821,28.0,39.0,1610612742,Mavericks,0.36,0.302,0.9,17.0,45.0,1
3016,1610612743,Nuggets,0.484,0.31,0.741,28.0,43.0,1610612763,Grizzlies,0.488,0.3,0.76,32.0,45.0,1
3017,1610612738,Celtics,0.397,0.2189999999999999,0.778,18.0,31.0,1610612761,Raptors,0.524,0.412,0.647,27.0,53.0,0
3018,1610612740,Pelicans,0.462,0.429,0.8,25.0,49.0,1610612754,Pacers,0.3879999999999999,0.214,0.897,17.0,46.0,1
3019,1610612748,Heat,0.447,0.357,0.7929999999999999,26.0,43.0,1610612755,76ers,0.472,0.3329999999999999,0.759,24.0,47.0,1
3020,1610612764,Wizards,0.344,0.4,0.774,16.0,49.0,1610612752,Knicks,0.447,0.355,0.769,25.0,56.0,0
3021,1610612741,Bulls,0.494,0.484,0.789,22.0,51.0,1610612737,Hawks,0.3720000000000001,0.265,0.727,24.0,39.0,1
3022,1610612745,Rockets,0.436,0.31,0.4379999999999999,16.0,54.0,1610612751,Nets,0.402,0.282,0.619,24.0,47.0,1
3023,1610612750,Timberwolves,0.355,0.216,0.737,17.0,39.0,1610612739,Cavaliers,0.416,0.2,0.722,13.0,61.0,0
3024,1610612749,Bucks,0.512,0.351,0.667,30.0,57.0,1610612753,Magic,0.402,0.4,0.8420000000000001,21.0,35.0,1
3025,1610612759,Spurs,0.57,0.514,0.8,30.0,51.0,1610612765,Pistons,0.444,0.3329999999999999,0.5670000000000001,20.0,40.0,1
3026,1610612744,Warriors,0.489,0.462,0.765,28.0,42.0,1610612742,Mavericks,0.522,0.471,1.0,35.0,46.0,0
3027,1610612758,Kings,0.488,0.387,0.667,19.0,36.0,1610612756,Suns,0.517,0.346,0.867,30.0,41.0,0
3028,1610612757,Trail Blazers,0.477,0.429,0.852,18.0,39.0,1610612747,Lakers,0.516,0.344,0.821,32.0,44.0,0
3029,1610612746,Clippers,0.368,0.3,0.926,22.0,46.0,1610612762,Jazz,0.523,0.486,0.765,25.0,47.0,0
3030,1610612738,Celtics,0.516,0.35,0.895,28.0,43.0,1610612739,Cavaliers,0.518,0.391,0.69,22.0,38.0,1
3031,1610612766,Hornets,0.416,0.179,0.611,26.0,54.0,1610612760,Thunder,0.449,0.161,0.613,19.0,49.0,0
3032,1610612753,Magic,0.42,0.3329999999999999,0.609,26.0,48.0,1610612755,76ers,0.402,0.345,0.81,23.0,45.0,1
3033,1610612737,Hawks,0.363,0.293,0.5710000000000001,20.0,46.0,1610612749,Bucks,0.505,0.3929999999999999,0.6920000000000001,29.0,56.0,0
3034,1610612748,Heat,0.449,0.421,0.895,29.0,56.0,1610612754,Pacers,0.489,0.452,0.833,27.0,34.0,1
3035,1610612744,Warriors,0.413,0.3329999999999999,0.8,22.0,41.0,1610612756,Suns,0.467,0.212,0.792,22.0,49.0,1
3036,1610612765,Pistons,0.535,0.396,0.8079999999999999,32.0,48.0,1610612764,Wizards,0.413,0.292,0.7040000000000001,18.0,44.0,1
3037,1610612751,Nets,0.2689999999999999,0.26,0.75,17.0,50.0,1610612752,Knicks,0.402,0.31,0.733,16.0,60.0,0
3038,1610612760,Thunder,0.413,0.286,0.846,23.0,34.0,1610612763,Grizzlies,0.5479999999999999,0.4,0.727,26.0,50.0,0
3039,1610612742,Mavericks,0.422,0.4,0.667,22.0,52.0,1610612759,Spurs,0.482,0.276,0.667,18.0,45.0,1
3040,1610612758,Kings,0.346,0.231,0.84,20.0,67.0,1610612750,Timberwolves,0.346,0.217,0.7929999999999999,23.0,65.0,0
3041,1610612762,Jazz,0.568,0.389,0.682,22.0,41.0,1610612757,Trail Blazers,0.483,0.441,0.737,14.0,43.0,1
3042,1610612761,Raptors,0.475,0.348,0.818,17.0,34.0,1610612738,Celtics,0.5,0.424,0.857,26.0,45.0,0
3043,1610612755,76ers,0.436,0.477,0.8,29.0,49.0,1610612749,Bucks,0.474,0.3939999999999999,0.75,23.0,47.0,1
3044,1610612744,Warriors,0.471,0.321,0.893,27.0,54.0,1610612745,Rockets,0.37,0.314,0.875,19.0,49.0,1
3045,1610612747,Lakers,0.406,0.267,0.762,24.0,42.0,1610612746,Clippers,0.4589999999999999,0.36,0.75,24.0,50.0,0
3046,1610612743,Nuggets,0.402,0.324,0.778,24.0,40.0,1610612740,Pelicans,0.456,0.419,1.0,23.0,52.0,0
3047,1610612739,Cavaliers,0.521,0.379,0.833,19.0,43.0,1610612737,Hawks,0.474,0.357,0.765,23.0,37.0,1
3048,1610612765,Pistons,0.512,0.3329999999999999,0.722,27.0,30.0,1610612755,76ers,0.547,0.4,0.818,33.0,48.0,0
3049,1610612754,Pacers,0.474,0.429,0.6,34.0,45.0,1610612761,Raptors,0.457,0.275,0.75,30.0,50.0,1
3050,1610612752,Knicks,0.473,0.417,0.8,29.0,44.0,1610612764,Wizards,0.47,0.3329999999999999,0.5670000000000001,27.0,48.0,0
3051,1610612753,Magic,0.481,0.385,0.652,23.0,46.0,1610612741,Bulls,0.3979999999999999,0.351,0.8,20.0,47.0,1
3052,1610612748,Heat,0.411,0.36,0.889,16.0,56.0,1610612762,Jazz,0.433,0.3329999999999999,0.778,17.0,45.0,1
3053,1610612763,Grizzlies,0.469,0.405,0.625,28.0,35.0,1610612759,Spurs,0.674,0.625,0.7140000000000001,36.0,46.0,0
3054,1610612756,Suns,0.483,0.351,0.778,29.0,38.0,1610612743,Nuggets,0.551,0.536,0.8,31.0,39.0,0
3055,1610612757,Trail Blazers,0.407,0.138,0.889,17.0,48.0,1610612740,Pelicans,0.409,0.429,0.688,23.0,55.0,0
3056,1610612758,Kings,0.471,0.233,0.652,20.0,49.0,1610612745,Rockets,0.4479999999999999,0.385,0.87,18.0,39.0,0
3057,1610612744,Warriors,0.4370000000000001,0.4,0.833,27.0,55.0,1610612750,Timberwolves,0.402,0.324,0.7929999999999999,16.0,40.0,1
3058,1610612761,Raptors,0.3939999999999999,0.294,0.8390000000000001,21.0,51.0,1610612742,Mavericks,0.389,0.326,0.815,27.0,53.0,1
3059,1610612738,Celtics,0.523,0.4379999999999999,0.813,25.0,57.0,1610612766,Hornets,0.402,0.294,0.7390000000000001,26.0,27.0,1
3060,1610612749,Bucks,0.423,0.341,0.8240000000000001,31.0,61.0,1610612754,Pacers,0.37,0.3,0.6,27.0,48.0,1
3061,1610612760,Thunder,0.474,0.3329999999999999,0.85,24.0,49.0,1610612746,Clippers,0.465,0.407,0.875,22.0,42.0,1
3062,1610612747,Lakers,0.47,0.345,0.727,18.0,45.0,1610612743,Nuggets,0.489,0.344,0.9,31.0,44.0,0
3063,1610612766,Hornets,0.4589999999999999,0.414,0.773,20.0,36.0,1610612762,Jazz,0.52,0.5,0.95,27.0,42.0,0
3064,1610612751,Nets,0.46,0.3670000000000001,0.679,23.0,61.0,1610612737,Hawks,0.371,0.2289999999999999,0.852,17.0,52.0,1
3065,1610612765,Pistons,0.46,0.457,0.917,30.0,29.0,1610612741,Bulls,0.519,0.514,0.84,21.0,46.0,0
3066,1610612755,76ers,0.521,0.424,0.619,28.0,53.0,1610612764,Wizards,0.409,0.226,0.853,18.0,38.0,1
3067,1610612752,Knicks,0.402,0.3,0.7140000000000001,23.0,47.0,1610612749,Bucks,0.482,0.419,0.657,26.0,52.0,0
3068,1610612763,Grizzlies,0.482,0.429,0.828,32.0,44.0,1610612758,Kings,0.43,0.306,0.75,22.0,51.0,1
3069,1610612759,Spurs,0.512,0.357,0.789,24.0,36.0,1610612746,Clippers,0.545,0.3329999999999999,0.737,32.0,43.0,0
3070,1610612756,Suns,0.516,0.286,0.767,26.0,41.0,1610612745,Rockets,0.586,0.4629999999999999,0.7829999999999999,23.0,37.0,0
