,yearCombine,idPlayer,namePlayer,slugPosition,heightWOShoesInches,weightLBS,wingspanInches,reachStandingInches
1081,2016,1626159.0,Justise Winslow,SF,76.5,221.8,82.25,104.5
1082,2016,1626174.0,Christian Wood,PF,81.25,216.0,87.25,111.5
1083,2016,1626153.0,Delon Wright,PG,76.25,181.4,79.5,101.5
1084,2017,1627758.0,Ron Baker,SG,75.25,212.4,81.75,97.5
1085,2017,1627735.0,Wade Baldwin IV,PG,74.5,201.8,83.25,100.0
1086,2017,1627760.0,Cat Barber,PG,73.5,173.0,77.5,95.5
1087,2017,1627736.0,Malik Beasley,SG,75.5,189.8,79.0,100.5
1088,2017,1627761.0,DeAndre Bembry,SG-SF,76.25,206.6,81.25,101.0
1089,2017,1627791.0,Ben Bentil,PF,79.25,229.2,85.5,105.0
1090,2017,1628417.0,Jaron Blossomgame,SF,78.25,213.6,82.0,102.0
1091,2017,1627762.0,Joel Bolomboy,PF,79.5,224.4,85.75,103.5
1092,2017,1627763.0,Malcolm Brogdon,SG,75.75,223.0,82.5,98.0
1093,2017,1627759.0,Jaylen Brown,SG-SF,77.25,222.8,83.75,102.5
1094,2017,1627737.0,Marquese Chriss,PF,80.75,233.0,84.25,105.0
1095,2017,1627765.0,Elgin Cook,SF,77.0,209.8,82.0,100.5
1096,2017,1627766.0,Isaiah Cousins,PG,75.25,194.0,78.25,98.5
1097,2017,1627738.0,Deyonta Davis,PF,81.25,237.2,86.5,108.5
1098,2017,1627767.0,Cheick Diallo,PF,79.5,218.6,88.5,107.5
1099,2017,1627739.0,Kris Dunn,PG,75.0,,81.5,100.0
1100,2017,1627740.0,Henry Ellenson,PF,82.0,242.0,86.25,108.0
1101,2017,1627768.0,Perry Ellis,PF,79.0,217.8,82.25,102.0
1102,2017,1627770.0,Kay Felder,PG,68.25,177.2,74.5,88.5
1103,2017,1627827.0,Dorian Finney-Smith,SF,78.5,212.6,83.75,105.5
1104,2017,1627771.0,Michael Gbinije,SG,77.5,204.6,79.5,101.0
1105,2017,1627772.0,Daniel Hamilton,SG-SF,78.25,197.0,81.0,103.5
1106,2017,1628404.0,Josh Hart,SG,76.0,203.6,80.5,99.5
1107,2017,1628502.0,Nigel Hayes,SF-PF,78.25,245.0,87.0,107.5
1108,2017,1627741.0,Buddy Hield,SG,75.75,212.4,81.25,101.0
1109,2017,204211.0,Justin Jackson,SF,79.0,193.4,82.75,103.5
1110,2017,1627743.0,Demetrius Jackson,PG,72.0,193.8,77.5,93.0
1111,2017,1627744.0,Brice Johnson,PF,81.0,208.6,84.5,106.5
1112,2017,1627745.0,Damian Jones,C,82.25,243.6,87.75,107.0
1113,2017,1627746.0,Skal Labissiere,PF-C,82.5,215.8,86.5,105.5
1114,2017,1627774.0,Jake Layman,SF,80.0,208.6,81.25,102.0
1115,2017,1627747.0,Caris LeVert,SG,77.75,191.0,82.0,101.0
1116,2017,1629159.0,Marcus Lee,PF-C,81.0,211.0,87.0,107.5
1117,2017,1627748.0,Thon Maker,PF,83.75,216.0,87.0,110.5
1118,2017,1627775.0,Patrick McCaw,PG-SG,77.25,180.8,82.0,100.5
1119,2017,1629005.0,Malik Newman,SG,74.25,182.2,77.75,97.5
1120,2017,1627777.0,Georges Niang,PF,78.75,230.8,82.0,103.0
1121,2017,1627778.0,Chinanu Onuaku,C,81.0,245.2,86.75,108.5
1122,2017,1627779.0,Marcus Paige,PG,72.5,163.8,78.25,97.0
1123,2017,1627780.0,Gary Payton II,PG,74.0,183.8,80.0,99.5
1124,2017,1627751.0,Jakob Poeltl,C,84.25,239.0,86.75,111.5
1125,2017,1627752.0,Taurean Prince,SF,78.5,220.2,83.5,102.0
1126,2017,1627753.0,Zhou Qi,PF-C,85.25,218.2,91.75,112.5
1127,2017,1627781.0,Malachi Richardson,SG-SF,76.75,199.6,84.0,101.5
1128,2017,1627782.0,Wayne Selden,SG,76.25,232.4,82.5,101.0
1129,2017,1627783.0,Pascal Siakam,PF,80.25,226.6,87.25,107.5
1130,2017,1627754.0,Diamond Stone,C,81.0,254.4,86.75,108.5
1131,2017,1628403.0,Caleb Swanigan,PF,79.5,246.6,87.5,107.0
1132,2017,1628453.0,Melo Trimble,PG,73.25,191.8,74.0,92.5
1133,2017,1627755.0,Tyler Ulis,PG,68.75,149.2,74.0,88.5
1134,2017,1627784.0,Jarrod Uthoff,PF,80.5,214.4,83.5,104.0
1135,2017,1627756.0,Denzel Valentine,SG-SF,76.0,210.4,82.75,102.0
1136,2017,1627785.0,Isaiah Whitehead,PG-SG,75.25,210.0,80.75,100.0
1137,2017,1627786.0,Troy Williams,SF,77.75,217.8,80.25,102.0
1138,2017,1627787.0,Kyle Wiltjer,PF,80.75,242.8,84.25,102.5
1139,2017,1627757.0,Stephen Zimmerman,C,82.25,234.0,87.25,108.5
1140,2018,1628389.0,Edrice Adebayo,PF-C,80.75,242.6,86.75,108.0
1141,2018,1628959.0,Rawle Alkins,SG-SF,74.5,222.6,80.75,99.0
1142,2018,1628386.0,Jarrett Allen,C,81.0,233.6,89.25,109.5
1143,2018,1628443.0,Kadeem Allen,PG,73.0,192.4,81.25,99.5
1144,2018,1628387.0,Ike Anigbogu,C,80.5,252.2,90.25,110.5
1145,2018,1628384.0,OG Anunoby,SF,78.25,232.4,86.25,107.5
1146,2018,1628503.0,Jamel Artis,SG-SF,77.5,213.2,82.0,105.0
1147,2018,1628407.0,Dwayne Bacon,SG-SF,76.75,221.6,82.0,103.5
1148,2018,1628431.0,V.J. Beachem,SG-SF,78.25,193.4,82.25,104.5
1149,2018,1628395.0,Jordan Bell,PF,79.0,223.6,83.75,104.5
1150,2018,1628417.0,Jaron Blossomgame,SF,77.75,218.6,82.0,104.5
1151,2018,1628449.0,Chris Boucher,PF,80.0,182.2,88.0,110.5
1152,2018,1628396.0,Tony Bradley,C,81.25,248.8,89.0,112.5
1153,2018,1628515.0,Isaiah Briscoe,PG,73.25,222.4,81.0,99.5
1154,2018,1628415.0,Dillon Brooks,SG-SF,77.0,220.2,78.0,100.5
1155,2018,1628418.0,Thomas Bryant,PF-C,81.5,247.8,90.0,112.5
1156,2018,1628381.0,John Collins,PF,80.25,225.2,83.25,106.5
1157,2018,1628380.0,Zach Collins,PF-C,82.25,232.2,85.0,111.0
1158,2018,1628977.0,Hamidou Diallo,SG-SF,75.75,197.4,83.25,101.5
1159,2018,1628416.0,Tyler Dorsey,SG,75.0,182.6,77.25,99.5
1160,2018,1628422.0,Damyean Dotson,SG-SF,76.5,205.2,81.0,100.0
1161,2018,1628408.0,PJ Dozier,SG,77.25,200.6,83.0,101.0
1162,2018,1628393.0,Jawun Evans,PG,70.75,185.2,77.5,95.0
1163,2018,1628390.0,Terrance Ferguson,SG-SF,77.5,184.4,80.75,103.0
1164,2018,1628368.0,De?Aaron Fox,PG,74.0,169.6,78.5,100.0
1165,2018,1628365.0,Markelle Fultz,PG,,,,
1166,2018,1628385.0,Harry Giles,PF,81.25,232.0,87.25,109.5
1167,2018,1628404.0,Josh Hart,SG-SF,75.75,209.2,80.25,101.0
1168,2018,1628502.0,Nigel Hayes,PF,78.25,254.2,87.25,104.5
1169,2018,1628439.0,Isaiah Hicks,PF,79.25,233.4,84.5,105.0
1170,2018,1628411.0,Wesley Iwundu,SG-SF,77.5,193.4,85.0,105.5
1171,2018,1628402.0,Frank Jackson,PG,74.0,201.6,79.5,98.0
1172,2018,1628992.0,Justin Jackson (UMD),SF,77.75,219.4,87.25,107.0
1173,2018,1628382.0,Justin Jackson (UNC),SF,79.0,200.8,83.0,104.5
1174,2018,1628514.0,Peter Jok,SG-SF,76.25,202.4,80.0,102.0
1175,2018,1628379.0,Luke Kennard,SG-SF,76.5,196.2,77.25,98.5
1176,2018,1628398.0,Kyle Kuzma,SF-SG,80.0,222.6,84.25,107.5
1177,2018,1628388.0,TJ Leaf,PF,80.75,222.2,83.0,107.0
1178,2018,1628399.0,Tyler Lydon,PF,80.25,215.0,84.0,107.5
1179,2018,1628412.0,Frank Mason III,PG,71.0,188.8,75.25,94.0
1180,2018,1628452.0,Kennedy Meeks,C,80.75,276.6,85.0,106.0
1181,2018,1628378.0,Donovan Mitchell,SG,73.25,211.4,82.0,97.0
1182,2018,1628420.0,Monte Morris,PG,73.25,175.2,76.0,96.5
1183,2018,1628405.0,Johnathan Motley,PF,79.75,238.2,88.0,108.0
1184,2018,1629004.0,Svi Mykhailiuk,SG-SF,78.5,219.6,77.0,100.0
1185,2018,1628400.0,Semi Ojeleye,SF-SG,77.25,241.4,81.75,102.0
1186,2018,1628419.0,Cameron Oliver,PF,79.0,238.6,85.25,106.5
1187,2018,1628383.0,Justin Patton,C,82.0,229.0,87.0,111.5
1188,2018,1628409.0,Alec Peters,PF,79.25,232.0,82.75,105.0
1189,2018,1628397.0,Ivan Rabb,PF,80.75,219.6,85.5,109.0
1190,2018,1628432.0,Davon Reed,SG-SF,76.5,206.2,84.0,102.0
1191,2018,1628421.0,Devin Robinson,SF,79.0,189.6,84.75,106.0
1192,2018,1628424.0,Kobi Simmons,PG,75.25,166.2,78.0,99.0
1193,2018,1628410.0,Edmond Sumner,PG,76.0,176.4,81.0,102.5
1194,2018,1628403.0,Caleb Swanigan,PF,79.5,245.6,87.0,108.0
1195,2018,1628414.0,Sindarius Thornwell,SG-SF,75.5,211.6,82.0,103.0
1196,2018,1628453.0,Melo Trimble,PG,73.25,195.2,74.0,95.5
1197,2018,1629021.0,Moritz Wagner,PF,82.0,231.2,84.0,108.0
1198,2018,1628476.0,Derrick Walton Jr.,PG,71.0,188.6,74.5,95.0
1199,2018,1629118.0,Thomas Welsh,PF-C,83.5,254.0,84.0,109.5
1200,2018,1628401.0,Derrick White,PG,75.25,189.8,79.5,101.5
1201,2018,1628430.0,Nigel Williams-Goss,PG,73.5,190.2,79.25,99.0
1202,2018,1628391.0,D.J. Wilson,PF,80.75,234.4,87.0,109.5
1203,2018,1962937123.0,Omer Yurtseven,C,82.5,248.4,85.0,108.5
1204,2019,1628959.0,Rawle Alkins,SG,74.75,217.4,80.75,99.0
1205,2019,1628960.0,Grayson Allen,SG,75.0,198.0,79.25,97.0
1206,2019,1628961.0,Kostas Antetokounmpo,PF,81.0,194.8,86.25,110.0
1207,2019,1628962.0,Udoka Azubuike,C,82.0,273.8,91.0,112.5
1208,2019,1628964.0,Mohamed Bamba,C,83.25,225.6,94.0,115.5
1209,2019,1628965.0,Jaylen Barford,PG-SG,73.25,207.6,75.5,96.5
1210,2019,1628966.0,Keita Bates-Diop,SG-SF,79.25,223.8,87.25,106.5
1211,2019,1628967.0,Tyus Battle,SG,77.0,200.2,81.0,102.0
1212,2019,1628968.0,Brian Bowen,SG-SF,78.25,202.0,82.25,103.5
1213,2019,1628970.0,Miles Bridges,SF,77.25,220.4,81.5,103.5
1214,2019,1628971.0,Bruce Brown,SG-PG,75.5,194.6,81.0,98.5
1215,2019,1628972.0,Troy Brown,SF,77.75,208.0,82.25,105.0
1216,2019,1628973.0,Jalen Brunson,PG,73.0,198.4,76.0,96.0
1217,2019,1628974.0,Tony Carr,PG,75.0,198.8,80.25,100.0
1218,2019,1628975.0,Jevon Carter,PG,72.25,196.2,76.25,95.0
1219,2019,1628976.0,Wendell Carter,C-PF,80.75,251.4,88.5,109.0
1220,2019,1628978.0,Donte DiVincenzo,SG,75.5,200.6,78.0,97.5
1221,2019,1628977.0,Hamidou Diallo,SG,76.25,197.0,83.5,103.0
1222,2019,1628979.0,Trevon Duval,PG,73.5,191.0,80.25,97.5
1223,2019,1629035.0,Carsen Edwards,PG,70.75,195.6,78.25,94.5
1224,2019,1629037.0,Keenan Evans,PG,73.5,183.2,77.25,98.0
1225,2019,1628980.0,Jacob Evans,SG-SF,76.25,199.6,81.25,102.5
1226,2019,1628981.0,Bruno Fernando,C,80.75,233.2,88.25,109.0
1227,2019,1628982.0,Melvin Frazier,SF-SG,76.5,198.2,85.75,105.0
1228,2019,1628983.0,Shai Gilgeous-Alexander,PG,76.5,180.0,83.5,104.0
1229,2019,1628984.0,Devonte Graham,PG,72.25,186.4,78.25,96.0
1230,2019,1629036.0,Isaac Haas,C,85.25,303.0,89.0,111.5
1231,2019,1628985.0,Devon Hall,SG,76.25,206.4,79.75,102.0
1232,2019,1628986.0,Jaylen Hands,PG,73.5,179.0,77.5,98.0
1233,2019,1628987.0,Kevin Hervey,PF,78.5,211.6,87.5,107.0
1234,2019,1628988.0,Aaron Holiday,PG,71.75,187.0,79.5,97.0
1235,2019,1628989.0,Kevin Huerter,SG,78.25,194.0,79.5,101.5
1236,2019,1628991.0,Jaren Jackson,PF-C,81.75,236.0,89.25,110.0
1237,2019,1628992.0,Justin Jackson,PF,78.0,229.4,87.0,105.0
1238,2019,1628993.0,Alize Johnson,PF,79.25,216.6,80.75,103.0
1239,2019,1628994.0,George King,SF-SG,76.75,218.6,83.5,101.5
1240,2019,1628995.0,Kevin Knox,SF,79.75,212.6,83.75,108.0
1241,2019,1628996.0,Sagaba Konate,C,78.5,246.0,84.0,106.5
1242,2019,1628997.0,Caleb Martin,SF-SG,76.75,195.8,82.0,101.5
1243,2019,1628998.0,Cody Martin,SG-SF,76.75,188.6,82.25,102.5
1244,2019,1628999.0,Yante Maten,PF-C,79.25,246.2,84.5,107.5
1245,2019,1629000.0,Brandon McCoy,C,83.5,250.4,86.0,110.5
1246,2019,1629001.0,DeAnthony Melton,SG-PG,74.25,193.2,80.5,99.5
1247,2019,1629002.0,Chimezie Metu,PF-C,80.5,219.6,84.5,108.0
1248,2019,1629003.0,Shake Milton,SG-PG,76.5,207.2,84.75,99.5
1249,2019,1629004.0,Sviatoslav Mykhailiuk,SG-SF,78.5,211.6,76.75,100.0
1250,2019,1629005.0,Malik Newman,SG,74.5,189.2,77.5,98.5
1251,2019,1629006.0,Josh Okogie,SG,75.0,210.8,84.0,102.0
1252,2019,1629033.0,Theo Pinson,SG-SF,77.0,211.2,82.75,103.5
1253,2019,1629007.0,Jontay Porter,C-PF,82.0,236.0,84.25,109.0
1254,2019,1629008.0,Michael Porter,SF-PF,81.5,211.0,84.25,108.5
1255,2019,1629009.0,Billy Preston,PF,80.75,222.4,86.0,108.0
1256,2019,1629010.0,Jerome Robinson,SG,76.0,188.4,79.25,98.0
1257,2019,1629012.0,Collin Sexton,PG,72.5,183.0,79.25,98.5
1258,2019,1629013.0,Landry Shamet,PG,76.0,188.6,78.75,100.0
1259,2019,1629014.0,Anfernee Simons,SG-PG,74.25,183.2,81.25,99.5
1260,2019,1629015.0,Zhaire Smith,SF-SG,74.75,198.6,81.75,100.0
1261,2019,1629034.0,Ray Spalding,PF,81.0,215.4,88.75,109.0
1262,2019,1629016.0,Omari Spellman,PF-C,80.0,253.8,86.0,107.5
1263,2019,1629017.0,Khyri Thomas,SG,74.5,198.8,82.5,101.0
1264,2019,1629018.0,Gary Trent,SG,76.25,204.2,80.75,98.0
1265,2019,1629019.0,Allonzo Trier,SG,75.75,198.0,78.75,98.0
1266,2019,1629021.0,Moritz Wagner,C-PF,82.5,241.4,84.0,108.0
1267,2019,1629022.0,Lonnie Walker,SG,75.75,196.2,82.25,99.5
1268,2019,1629023.0,PJ Washington,PF,78.5,223.0,86.5,107.0
1269,2019,1629024.0,Austin Wiley,C,80.25,249.4,89.0,111.0
1270,2019,1629025.0,Kris Wilkes,SF,78.5,205.0,82.25,103.5
1271,2019,1629026.0,Kenrich Williams,SF,78.0,200.4,79.25,103.5
1272,2019,1629027.0,Trae Young,PG,72.5,177.8,75.0,95.5
1273,2020,1629638.0,Nickeil Alexander-Walker,SG,76.25,203.8,81.5,102.0
1274,2020,1629628.0,RJ Barrett,SF,,,,
1275,2020,1629646.0,Charles Bassey,C,80.75,239.0,87.5,109.5
1276,2020,1629647.0,Darius Bazley,PF,79.75,208.4,84.0,107.0
1277,2020,1629626.0,Bol Bol,C,84.75,208.0,91.0,115.5
1278,2020,1629648.0,Jordan Bone,SG,73.5,179.0,75.25,95.0
1279,2020,1628968.0,Brian Bowen II,SF,78.25,200.0,82.0,103.0
1280,2020,1629065.0,Ky Bowman,PG,73.0,181.2,79.0,98.0
1281,2020,1629649.0,Ignas Brazdeikis,SF,77.75,220.8,81.25,102.0
1282,2020,1629052.0,O'Shae Brissett,SF-PF,79.0,203.2,84.0,104.0
1283,2020,1629650.0,Moses Brown,C,85.25,237.2,88.75,113.0
1284,2020,1629634.0,Brandon Clarke,SF,79.25,207.2,80.25,102.0
1285,2020,1629651.0,Nicolas Claxton,C,82.0,216.6,86.5,110.0
1286,2020,1629076.0,Tyler Cook,PF,79.25,245.4,84.5,106.5
1287,2020,1629633.0,Jarrett Culver,SG,77.25,194.2,81.5,100.5
1288,2020,1629056.0,Terence Davis,SG,75.0,192.4,80.75,101.0
1289,2020,1629652.0,Luguentz Dort,PG,74.75,222.2,80.5,99.5
1290,2020,1629653.0,Devon Dotson,PG,72.0,178.6,75.25,95.5
1291,2020,1629654.0,Carsen Edwards,PG,70.75,199.4,78.0,94.5
1292,2020,1629605.0,Tacko Fall,C,89.25,288.8,98.25,122.5
1293,2020,1628981.0,Bruno Fernando,C,80.75,237.0,87.25,110.0
1294,2020,1629655.0,Daniel Gafford,PF,81.25,237.6,86.5,110.0
1295,2020,1629636.0,Darius Garland,PG,,,,
1296,2020,1629656.0,Quentin Grimes,SG,76.0,209.6,79.75,100.5
1297,2020,1629657.0,Kyle Guy,SG,72.75,167.8,76.5,95.5
1298,2020,1628986.0,Jaylen Hands,PG,73.5,180.4,77.5,97.0
1299,2020,1629607.0,Jared Harper,PG,69.75,169.2,77.5,94.0
1300,2020,1629637.0,Jaxson Hayes,PF,82.25,218.6,87.5,110.5
1301,2020,1629608.0,Dewan Hernandez,C,81.0,232.8,85.75,107.0
1302,2020,1629639.0,Tyler Herro,SG,76.5,192.4,75.25,100.5
1303,2020,1629658.0,Jalen Hoard,PF,79.25,212.6,84.75,105.5
1304,2020,1629659.0,Talen Horton-Tucker,SG,74.5,235.4,85.25,103.0
1305,2020,1629631.0,De'Andre Hunter,,,,,
1306,2020,1629610.0,DaQuan Jeffries,SF-PF,76.0,215.6,83.25,104.0
1307,2020,1629660.0,Ty Jerome,PG,76.25,194.4,76.0,98.0
1308,2020,1629640.0,Keldon Johnson,SG,76.75,216.4,81.25,104.0
1309,2020,1629661.0,Cameron Johnson,SG,79.0,205.2,82.0,103.0
1310,2020,1629662.0,Mfiondu Kabengele,PF,80.75,256.2,87.0,109.5
1311,2020,1629663.0,Louis King,SF,78.75,195.2,84.25,104.5
1312,2020,1629641.0,Romeo Langford,SG,76.5,,83.0,103.0
1313,2020,1629664.0,Dedric Lawson,PF,79.0,233.0,86.25,107.5
1314,2020,1629665.0,Jalen Lecque,PG,74.5,185.2,80.5,98.5
1315,2020,1629642.0,Nassir Little,SF,76.5,224.2,85.25,104.5
1316,2020,1629611.0,Terance Mann,SG-SF,76.75,204.6,79.75,101.0
1317,2020,1628998.0,Cody Martin,PG-SG,76.75,192.2,82.25,102.5
1318,2020,1629666.0,Charles Matthews,SG,77.0,194.8,81.5,103.0
1319,2020,1629667.0,Jalen McDaniels,SF,80.25,191.6,84.25,105.5
1320,2020,1629630.0,Ja Morant,PG,,,,
1321,2020,1629668.0,Zach Norvell Jr.,SG,76.5,206.4,78.0,101.0
1322,2020,1629669.0,Jaylen Nowell,SG,75.25,202.4,79.25,98.0
1323,2020,1629670.0,Jordan Nwora,PF,77.75,220.0,82.5,103.0
1324,2020,1629643.0,Chuma Okeke,,,,,
1325,2020,1629644.0,KZ Okpala,SF,79.25,209.6,85.75,106.5
1326,2020,1629671.0,Miye Oni,SG,76.25,205.6,82.75,100.5
1327,2020,1629672.0,Eric Paschall,SF,78.0,254.4,87.75,103.5
1328,2020,1629617.0,Reggie Perry,SF-PF,80.0,250.8,84.5,106.0
1329,2020,1629044.0,Shamorie Ponds,PG,71.5,180.0,75.5,96.5
1330,2020,1629673.0,Jordan Poole,SG,75.5,190.8,78.75,99.5
1331,2020,1629007.0,Jontay Porter,PF,81.75,210.4,84.0,109.5
1332,2020,1629645.0,Kevin Porter Jr.,SG,76.0,212.6,81.0,103.0
1333,2020,1629674.0,Neemias Queta,C,82.75,225.8,88.25,111.5
1334,2020,1629629.0,Cameron Reddish,SF,78.5,207.8,84.5,105.5
1335,2020,1629675.0,Naz Reid,PF,80.25,255.8,87.25,109.0
1336,2020,1629676.0,Isaiah Roby,PF,79.25,214.0,85.0,106.0
1337,2020,1629677.0,Luka Samanic,PF,81.5,227.2,82.5,107.0
1338,2020,1629678.0,Admiral Schofield,SF,76.0,240.6,81.75,102.5
1339,2020,1629621.0,Marial Shayok,SF-PF,76.5,196.8,84.25,103.5
1340,2020,1629679.0,Simisola Shittu,PF,80.5,227.2,85.25,106.0
1341,2020,1629681.0,Killian Tillie,,,,,
1342,2020,1629023.0,P.J. Washington,PF,78.5,230.4,86.5,106.5
1343,2020,1629682.0,Tremont Waters,PG,69.5,172.4,74.25,93.5
1344,2020,1629683.0,Quinndary Weatherspoon,SG,75.0,206.6,81.0,100.0
1345,2020,1629632.0,Coby White,PG,75.5,191.4,77.0,97.5
1346,2020,1629025.0,Kris Wilkes,SF,78.25,208.8,82.75,103.0
1347,2020,1629684.0,Grant Williams,PF,77.75,240.2,81.75,104.5
1348,2020,1629627.0,Zion Williamson,PF,,,,
1349,2020,1629685.0,Dylan Windler,SF,78.25,195.8,82.0,104.5
1350,2021,1630173.0,Precious Achiuwa,PF,79.5,234.0,84.75,108.5
1351,2021,1630234.0,Ty-Shon Alexander,SG,74.0,200.8,80.0,100.0
1352,2021,1628962.0,Udoka Azubuike,C,82.0,259.5,91.25,109.0
1353,2021,1630189.0,Tyler Bey,PF,78.0,212.8,85.25,105.5
1354,2021,1630213.0,Yoeli Childs,PF,78.0,226.4,83.5,106.0
1355,2021,1629603.0,Mamadi Diakite,PF,80.5,222.1,87.75,107.0
1356,2021,1629653.0,Devon Dotson,PG,72.5,185.2,75.0,95.0
1357,2021,1630220.0,Paul Eboua,SF-PF,78.0,222.2,87.5,108.0
1358,2021,1629604.0,CJ Elleby,SG-SF,77.5,198.6,79.25,100.5
1359,2021,1630235.0,Trent Forrest,PG,75.5,203.0,79.5,102.5
1360,2021,1630182.0,Josh Green,SG-SF,76.5,214.0,81.75,101.5
1361,2021,1630204.0,Ashton Hagans,PG,73.5,193.0,80.0,99.5
1362,2021,1630221.0,Joshua Hall,SF,78.0,196.6,83.0,104.5
1363,2021,1630223.0,Jalen Harris,SG,74.75,193.4,79.0,97.5
1364,2021,1630210.0,Markus Howard,PG,69.5,170.8,72.25,91.5
1365,2021,1630190.0,Elijah Hughes,SF-SG,76.75,229.0,79.5,101.5
1366,2021,1630198.0,Isaiah Joe,SG,75.0,170.4,79.5,101.0
1367,2021,1630222.0,Mason Jones,SG,75.75,207.2,79.0,102.5
1368,2021,1630233.0,Nathan Knight,PF-C,80.0,235.0,86.0,109.5
1369,2021,1630177.0,Theo Maledon,PG,76.0,187.4,80.75,100.5
1370,2021,1630211.0,Karim Mane,PG-SG,77.0,196.0,83.0,102.0
1371,2021,1630230.0,Naji Marshall,SF,77.75,233.5,84.75,102.5
1372,2021,1630231.0,Kenyon Martin Jr.,SF-PF,78.0,213.2,79.25,102.0
1373,2021,1630219.0,Skylar Mays,SG,75.0,204.0,78.0,99.0
1374,2021,1630192.0,Zeke Nnaji,PF-C,81.25,246.8,86.0,105.5
1375,2021,1629670.0,Jordan Nwora,SF-PF,77.75,223.0,82.25,104.0
1376,2021,1629617.0,Reggie Perry,PF-C,80.25,249.6,84.25,106.5
1377,2021,1629619.0,Myles Powell,PG-SG,72.5,194.0,79.0,99.0
1378,2021,1630193.0,Immanuel Quickley,SG,74.0,185.8,80.25,99.0
1379,2021,1630186.0,Jahmi'us Ramsey,SG,74.5,193.4,78.0,100.5
1380,2021,1630194.0,Paul Reed Jr.,PF,80.5,219.2,86.0,109.5
1381,2021,1630208.0,Nick Richards,C,82.5,241.6,86.25,110.0
1382,2021,1630203.0,Grant Riller,PG-SG,72.25,178.4,77.25,96.5
1383,2021,1630206.0,Jayden Scrubb,SG-SF,77.0,185.2,81.5,104.5
1384,2021,1630188.0,Jalen Smith,PF-C,81.25,224.6,86.25,110.0
1385,2021,1630199.0,Cassius Stanley,SG,77.0,201.6,79.0,99.5
1386,2021,1630205.0,Lamar Stevens,SF-PF,77.75,228.0,81.0,101.0
1387,2021,1630191.0,Isaiah Stewart,C,79.25,243.0,88.75,108.5
1388,2021,1630179.0,Tyrell Terry,PG,73.5,170.0,73.75,96.0
1389,2021,1629681.0,Killian Tillie,PF,80.75,221.6,80.0,106.0
1390,2021,1630214.0,Xavier Tillman Sr.,PF-C,79.5,266.5,86.0,106.0
1391,2021,1629700.0,Kaleb Wesson,C,81.25,252.6,87.5,111.5
1392,2021,1630232.0,Kahlil Whitney,SF,77.5,205.0,84.25,105.5
1393,2021,1630216.0,Cassius Winston,PG,72.5,196.0,78.0,97.0
1394,2021,1630218.0,Robert Woodard II,SF,77.5,230.2,86.0,105.5
